1.447517299652099609e+01 1.478325653076171875e+01 1.593377208709716797e+01 1.810927963256835938e+01 1.949592399597167969e+01 1.564452648162841797e+01 1.513496589660644531e+01 1.630621910095214844e+01 1.664581871032714844e+01 1.526178073883056641e+01 1.398653697967529297e+01 1.633644676208496094e+01 1.457879352569580078e+01 1.103388595581054688e+01 8.075635910034179688e+00 1.318890285491943359e+01 1.808434677124023438e+01 1.945556068420410156e+01 1.648261451721191406e+01 2.190857315063476562e+01 1.809795570373535156e+01 1.705037117004394531e+01 1.367157554626464844e+01 1.822379875183105469e+01 1.858981704711914062e+01 2.219882202148437500e+01 1.694406509399414062e+01 1.473035621643066406e+01 1.502967453002929688e+01 1.453545188903808594e+01 1.649864387512207031e+01 2.429583549499511719e+01 1.809683990478515625e+01 1.533078098297119141e+01 1.932103347778320312e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.416570186614990234e+00 1.521413993835449219e+01 1.471878623962402344e+01 1.913309478759765625e+01 2.114495468139648438e+01 1.744694328308105469e+01 1.643537712097167969e+01 1.633428192138671875e+01 1.759060096740722656e+01 1.795395469665527344e+01 1.439492511749267578e+01 1.509799575805664062e+01 1.583190250396728516e+01 1.704769706726074219e+01 1.786744499206542969e+01 1.321214103698730469e+01 1.717750549316406250e+01 1.848480796813964844e+01 1.444029045104980469e+01 1.473872947692871094e+01 1.350603866577148438e+01 1.663221168518066406e+01 1.652412033081054688e+01 1.825681495666503906e+01 1.912213134765625000e+01 2.002467536926269531e+01 1.837983322143554688e+01 2.028787422180175781e+01 1.720207595825195312e+01 1.708772087097167969e+01 1.652936935424804688e+01 1.475847339630126953e+01 1.630870246887207031e+01 1.619914436340332031e+01 2.206320953369140625e+01 1.922659492492675781e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.128057670593261719e+01 1.712037658691406250e+01 1.744781684875488281e+01 1.732194900512695312e+01 1.508183956146240234e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.009370040893554688e+01 9.753495216369628906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.618136978149414062e+01 1.565651988983154297e+01 1.556208324432373047e+01 1.465402317047119141e+01 1.666641998291015625e+01 1.893249511718750000e+01 1.736929893493652344e+01 1.772994995117187500e+01 1.762053680419921875e+01 1.450983047485351562e+01 1.649602317810058594e+01 1.729374313354492188e+01 1.462947559356689453e+01 1.575955104827880859e+01 1.331972694396972656e+01 1.359886074066162109e+01 1.913668251037597656e+01 1.342617321014404297e+01 1.567973899841308594e+01 1.643488311767578125e+01 1.722293090820312500e+01 1.622325706481933594e+01 1.992761039733886719e+01 1.828969764709472656e+01 1.817029762268066406e+01 2.170438194274902344e+01 1.941132926940917969e+01 1.689399909973144531e+01 1.966668128967285156e+01 1.805014419555664062e+01 1.700522041320800781e+01 1.734526252746582031e+01 1.549228858947753906e+01 1.666583824157714844e+01 1.939380455017089844e+01 1.876300048828125000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.868549156188964844e+01 2.006735610961914062e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.510810661315917969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.336734962463378906e+01 1.042607498168945312e+01 4.754244804382324219e+00 1.533413219451904297e+01 1.106207656860351562e+01 1.069072341918945312e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.134030818939208984e+01 1.096028041839599609e+01 1.241943931579589844e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.494676303863525391e+01 1.227678871154785156e+01 1.361245822906494141e+01 1.390329360961914062e+01 1.539953994750976562e+01 1.572389030456542969e+01 1.649086189270019531e+01 1.553168106079101562e+01 1.673109054565429688e+01 1.453451061248779297e+01 1.743195343017578125e+01 1.686660003662109375e+01 1.546558952331542969e+01 1.536831855773925781e+01 1.568706703186035156e+01 1.878800392150878906e+01 1.634130287170410156e+01 1.580836772918701172e+01 1.747743797302246094e+01 1.736526107788085938e+01 1.725344276428222656e+01 1.582349014282226562e+01 1.944356536865234375e+01 1.647529411315917969e+01 1.680963134765625000e+01 1.856844902038574219e+01 1.996510505676269531e+01 1.441944885253906250e+01 1.869107818603515625e+01 1.761108016967773438e+01 1.375991725921630859e+01 1.404025840759277344e+01 1.636931610107421875e+01 1.807603836059570312e+01 1.702971076965332031e+01 1.879812240600585938e+01 1.916823005676269531e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.527033901214599609e+01 2.305636024475097656e+01 1.859137535095214844e+01 1.706327247619628906e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.304291057586669922e+01 1.402488708496093750e+01 4.498256683349609375e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.225029277801513672e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.903546333312988281e+00 9.569436073303222656e+00 1.377767944335937500e+01 9.684074401855468750e+00 1.322081947326660156e+01 8.800195693969726562e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.480824947357177734e+00 1.613694190979003906e+01 1.561336898803710938e+01 1.774961280822753906e+01 1.717608833312988281e+01 1.533100700378417969e+01 1.523731327056884766e+01 1.686293983459472656e+01 1.767983627319335938e+01 1.108305072784423828e+01 1.746143722534179688e+01 1.930141448974609375e+01 1.771019935607910156e+01 1.624343872070312500e+01 1.614095306396484375e+01 1.784656715393066406e+01 1.773323822021484375e+01 1.762029266357421875e+01 1.451630020141601562e+01 1.834466743469238281e+01 1.512211036682128906e+01 1.543272113800048828e+01 1.304501914978027344e+01 1.296024036407470703e+01 1.596528625488281250e+01 2.013290023803710938e+01 1.534142875671386719e+01 1.565306091308593750e+01 1.872476196289062500e+01 1.673157882690429688e+01 1.534418964385986328e+01 1.934736824035644531e+01 1.639929962158203125e+01 1.859305000305175781e+01 1.661508750915527344e+01 2.037576103210449219e+01 1.870566749572753906e+01 1.585380458831787109e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.601964378356933594e+01 1.508728504180908203e+01 1.709692382812500000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.996526956558227539e+00 7.184133529663085938e+00 1.042570590972900391e+01 9.293577194213867188e+00 1.112936115264892578e+01 1.438960361480712891e+01 1.219412517547607422e+01 1.380939483642578125e+01 1.522019100189208984e+01 1.396627998352050781e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.337001705169677734e+01 1.741405296325683594e+01 1.826003265380859375e+01 2.243907356262207031e+01 1.953925514221191406e+01 1.485573005676269531e+01 1.689078330993652344e+01 1.467383956909179688e+01 1.856335639953613281e+01 1.749061965942382812e+01 1.882727050781250000e+01 1.821873092651367188e+01 1.859228515625000000e+01 2.108823204040527344e+01 1.987757301330566406e+01 1.824217987060546875e+01 1.673438262939453125e+01 1.753784561157226562e+01 1.484226036071777344e+01 1.598204708099365234e+01 1.766538047790527344e+01 1.664152526855468750e+01 1.525976562500000000e+01 1.686906433105468750e+01 1.721046447753906250e+01 1.536859226226806641e+01 1.568095493316650391e+01 1.875831031799316406e+01 1.814842414855957031e+01 1.665030479431152344e+01 1.887856674194335938e+01 1.291190433502197266e+01 1.766940498352050781e+01 1.899557685852050781e+01 1.886760902404785156e+01 1.825333786010742188e+01 1.861331367492675781e+01 1.708063697814941406e+01 1.696437072753906250e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.713046264648437500e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.156051635742187500e+00 1.102308464050292969e+01 1.283235168457031250e+01 1.491549777984619141e+01 1.137066459655761719e+01 1.159047126770019531e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.893499374389648438e+00 8.355773925781250000e+00 1.010624408721923828e+01 1.185820865631103516e+01 1.633135223388671875e+01 1.457176017761230469e+01 8.337953567504882812e+00 1.036271190643310547e+01 1.392318153381347656e+01 6.519299983978271484e+00 1.751951599121093750e+01 1.564134120941162109e+01 1.640077590942382812e+01 1.629810523986816406e+01 1.802087593078613281e+01 2.044410705566406250e+01 1.642517280578613281e+01 1.632088470458984375e+01 1.852643966674804688e+01 1.745543479919433594e+01 1.438005733489990234e+01 1.507650661468505859e+01 1.805439376831054688e+01 1.570102596282958984e+01 1.327519893646240234e+01 1.429942131042480469e+01 1.113100147247314453e+01 1.529455089569091797e+01 8.106233596801757812e+00 1.635089302062988281e+01 1.310914516448974609e+01 1.747181701660156250e+01 1.690147209167480469e+01 1.770141601562500000e+01 1.539746189117431641e+01 1.529387950897216797e+01 1.402050971984863281e+01 1.591256046295166016e+01 1.622966384887695312e+01 1.528517818450927734e+01 1.478203773498535156e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.342714977264404297e+01 1.369339942932128906e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.286099529266357422e+01 1.276604843139648438e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.545503520965576172e+01 1.621441268920898438e+01 1.130864620208740234e+01 1.361804103851318359e+01 1.508687877655029297e+01 1.206032085418701172e+01 1.450619220733642578e+01 1.836009216308593750e+01 1.873980522155761719e+01 1.242975234985351562e+01 1.619425201416015625e+01 1.653103065490722656e+01 1.687350273132324219e+01 1.632501602172851562e+01 1.903573417663574219e+01 1.942356300354003906e+01 1.981823348999023438e+01 1.969238471984863281e+01 1.759757232666015625e+01 1.795604324340820312e+01 1.737289810180664062e+01 1.431177520751953125e+01 1.669886779785156250e+01 1.531266784667968750e+01 1.329818344116210938e+01 1.357309055328369141e+01 1.385274791717529297e+01 1.077835369110107422e+01 1.605534172058105469e+01 1.395139217376708984e+01 1.056630611419677734e+01 1.452615356445312500e+01 1.932223701477050781e+01 1.869428634643554688e+01 2.062626457214355469e+01 1.796431922912597656e+01 2.034970092773437500e+01 1.726074218750000000e+01 1.313250541687011719e+01 1.658270263671875000e+01 2.198254776000976562e+01 1.592931842803955078e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.703939437866210938e+00 1.623972892761230469e+01 2.108253669738769531e+01 1.363943481445312500e+01 1.470746231079101562e+01 9.415640830993652344e+00 1.046005439758300781e+01 1.160946178436279297e+01 2.087059211730957031e+01 2.129716682434082031e+01 2.173110771179199219e+01 2.159613990783691406e+01 2.146159934997558594e+01 2.247965812683105469e+01 2.233871841430664062e+01 1.703407859802246094e+01 2.324554061889648438e+01 2.309792709350585938e+01 2.235740280151367188e+01 2.340895462036132812e+01 1.606375122070312500e+01 1.922521591186523438e+01 1.910123825073242188e+01 1.848220062255859375e+01 1.523933219909667969e+01 1.396792125701904297e+01 1.586756515502929688e+01 1.800479125976562500e+01 1.565995883941650391e+01 1.514661312103271484e+01 1.504636764526367188e+01 1.753377532958984375e+01 1.608412742614746094e+01 1.597671699523925781e+01 2.121100997924804688e+01 1.494515609741210938e+01 1.884272384643554688e+01 1.684054374694824219e+01 1.504044151306152344e+01 2.050483894348144531e+01 1.406526184082031250e+01 1.595881652832031250e+01 1.463451957702636719e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.511821174621582031e+01 1.713699722290039062e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.531959533691406250e+00 1.345424270629882812e+01 1.134397792816162109e+01 1.127589797973632812e+01 1.152117061614990234e+01 1.545446014404296875e+01 4.174004554748535156e+00 1.486003780364990234e+01 1.644869041442871094e+01 1.507982921600341797e+01 1.808079338073730469e+01 1.796866798400878906e+01 1.985877799987792969e+01 2.136223793029785156e+01 2.122830581665039062e+01 1.897796630859375000e+01 2.209388923645019531e+01 2.195381927490234375e+01 2.181443023681640625e+01 2.284251022338867188e+01 2.269611549377441406e+01 1.475170898437500000e+01 1.388819313049316406e+01 1.456190967559814453e+01 1.610397911071777344e+01 1.516591453552246094e+01 1.721667098999023438e+01 1.579078865051269531e+01 1.487007331848144531e+01 1.600501632690429688e+01 1.589925670623779297e+01 1.579403018951416016e+01 1.888668823242187500e+01 1.779618644714355469e+01 1.721565055847167969e+01 1.665317535400390625e+01 1.887648200988769531e+01 2.028529548645019531e+01 2.122980880737304688e+01 2.221412849426269531e+01 1.653004455566406250e+01 1.873127937316894531e+01 1.427569103240966797e+01 1.380399608612060547e+01 1.695543289184570312e+01 9.066477775573730469e+00 1.426235866546630859e+01 1.416372299194335938e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
